EPISODE,WINS,LOSSES,DRAWS,EXPLORATION RATE,LEARNING RATE,Q-TABLE SIZE
963000,18,12,970,0.011355310000000002,0.051779273025704606,32334
964000,14,13,973,0.011283040000000003,0.05170762993649093,32334
965000,15,21,964,0.011212750000000002,0.051636975106713605,32334
966000,19,19,962,0.011144440000000002,0.0515673225577398,32334
967000,14,17,969,0.011078110000000002,0.051498686925278266,32334
968000,15,9,976,0.011013760000000003,0.05143108350559987,32334
969000,18,54,928,0.010951390000000002,0.05136452830677858,32334
970000,20,70,910,0.010891000000000001,0.05129903810567666,32334
971000,12,16,972,0.010832590000000001,0.05123463051152967,32334
972000,18,246,736,0.010776160000000002,0.05117132403714771,32334
973000,10,237,753,0.010721710000000002,0.051109138178947966,32334
974000,16,174,810,0.010669240000000002,0.05104809350727882,32334
975000,12,28,960,0.010618750000000001,0.050988211768802624,32334
976000,10,22,968,0.010570240000000002,0.050929516003089786,32334
977000,20,18,962,0.01052371,0.05087203067606593,32334
978000,15,22,963,0.010479160000000001,0.05081578183358053,32334
979000,14,12,974,0.01043659,0.05076079727917495,32334
980000,16,14,970,0.010396,0.05070710678118655,32334
981000,16,18,966,0.010357390000000001,0.05065474231572429,32334
982000,15,23,962,0.01032076,0.05060373835392495,32334
983000,13,16,971,0.010286110000000001,0.05055413220444223,32334
984000,12,19,969,0.01025344,0.050505964425626944,32334
985000,10,58,932,0.010222750000000001,0.05045927932677185,32334
986000,18,344,638,0.01019404,0.05041412558481698,32334
987000,30,11,959,0.01016731,0.05037055701315722,32334
988000,449,14,537,0.01014256,0.050328633534503106,32334
989000,492,62,446,0.01011979,0.05028842243324679,32334
990000,425,142,433,0.010099,0.05025,32334
991000,489,15,496,0.010080190000000001,0.05021345374206137,32334
992000,494,13,493,0.01006336,0.05017888543819999,32334
993000,495,17,488,0.01004851,0.050146415504643466,32334
994000,495,106,399,0.01003564,0.050116189500386224,32334
995000,494,18,488,0.01002475,0.050088388347648324,32334
996000,490,16,494,0.01001584,0.05006324555320337,32334
997000,489,20,491,0.010008910000000001,0.05004107919181289,32334
998000,494,35,471,0.010003960000000001,0.050022360679775,32334
999000,489,310,201,0.01000099,0.05000790569415042,32334
1000000,456,131,413,0.01,0.05,32334
